daily_date,share_code,year_high_gh,year_low_gh,previous_closing_price_vwap_gh,opening_price_gh,last_transaction_price_gh,closing_price_vwap_gh,price_change_gh,closing_bid_price_gh,closing_offer_price_gh,total_shares_traded,total_value_traded_gh
2023-05-24,GGBL,2.05,1.37,1.65,1.65,1.65,1.65,0,1.65,1.8,0,0
2023-05-24,GOIL,1.72,1.64,1.65,1.65,1.65,1.65,0,0,1.65,250,462.5
2023-05-24,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,0,0,0,0
2023-05-24,MTNGH,1.3,0.82,1.11,1.11,1.1,1.1,0,1.1,1.11,250,462.5
2023-05-24,PBC,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0.02,215,4.3
2023-05-24,RBGH,0.54,0.54,0.54,0.54,0.54,0.54,0,0,0.52,6,3.12
2023-05-24,SCB,14.899999999999999,12.5,12.5,12.5,12.5,12.5,0,11.25,3.85,156,462.5
2023-05-24,SIC,0.31,0.25,0.25,0.25,0.25,0.25,0,0,0.24,250,115.2
2023-05-24,SOGEGH,1,0.6,0.6,0.6,0.6,0.6,0,0,0.6,250,462.5
2023-05-24,TBL,0.8200000000000001,0.8,0.82,0.82,0.82,0.82,0,0.85,0,0,0
2023-05-24,TOTAL,6.45,4,6.45,6.45,6.45,6.45,0,6.45,0,0,0
2023-05-24,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,11.92,0,0,0
2023-05-24,UNIL,5.8,2.06,5.8,5.8,5.8,5.8,0,0,3.85,15,87
2023-05-24,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0,0,0,0
2023-05-24,SCB PREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,0,0,0
2023-05-24,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,0,0,0
2023-05-24,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2023-05-24,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0,0,0.11,0,0
2023-05-24,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2023-05-24,IIL,0.04,0.04,0.04,0.04,0.04,0.04,0,0,0.04,0,0
2023-05-24,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0.09,0,0
2023-05-24,POP,0.6799999999999999,0.68,0.68,0.68,0.68,0.68,0,0,0.68,0,0
2023-05-23,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0.09,0,0
2023-05-23,IIL,0.04,0.04,0.04,0.04,0.04,0.04,0,0,0,0,0
2023-05-23,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2023-05-23,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0,0,0.11,0,0
2023-05-23,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,0,0,0
2023-05-23,SCB PREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,0,0,0
2023-05-23,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0,0,0,0
2023-05-23,UNIL,5.8,2.06,5.8,5.8,5.8,5.8,0,0,3.85,0,0
2023-05-23,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,11.92,0,0,0
2023-05-23,TOTAL,6.45,4,6.43,6.43,6.45,6.45,0,6.45,0,250,462.5
2023-05-23,TBL,0.8200000000000001,0.8,0.82,0.82,0.82,0.82,0,0.85,0,0,0
2023-05-23,SIC,0.31,0.25,0.25,0.25,0.25,0.25,0,0,0.24,0,0
2023-05-23,RBGH,0.54,0.54,0.54,0.54,0.54,0.54,0,0,0.52,0,0
2023-05-23,PBC,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0.02,0,0
2023-05-23,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,0,0,0,0
2023-05-23,GOIL,1.72,1.64,1.65,1.65,1.65,1.65,0,0,1.65,50,82.5
2023-05-23,FML,3,1,1,1,1,1,0,1,0,250,462.5
2023-05-23,ETI,0.15000000000000002,0.15,0.15,0.15,0.15,0.15,0,0,0.15,250,302.4
2023-05-23,EGL,3.2,2.7,2.7,2.7,2.7,2.7,0,0,2.7,1,2.7
2023-05-23,EGH,6.64,5.4,5.4,5.4,5.4,5.4,0,4.87,3.85,180,462.5
2023-05-23,DASPHARMA,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0.4,1,0.4
2023-05-23,CMLT,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2023-05-23,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,0.03,0,0,0
2023-05-23,CAL,0.65,0.5,0.5,0.5,0.5,0.5,0,0.49,0.5,250,462.5
2023-05-23,BOPP,14.11,7.65,13.825,13.825,13.825,13.825,0,0,3.85,119,462.5
2023-05-23,ASG,8.870000000000001,8.87,8.87,8.87,8.87,8.87,0,0,0,0,0
2023-05-23,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,0,3.85,0,0
2023-05-23,ACCESS,4.01,4,4,4,4,4,0,0,3.85,2,7.98
2023-05-23,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2023-05-23,SOGEGH,1,0.6,0.6,0.6,0.6,0.6,0,0.6,0.66,250,462.5
2023-05-23,SCB,14.899999999999999,12.5,12.5,12.5,12.5,12.5,0,11.25,3.85,250,462.5
2023-05-23,MTNGH,1.3,0.82,1.13,1.13,1.11,1.11,0,1.1,1.13,250,462.5
2023-05-23,GGBL,2.05,1.37,1.65,1.65,1.65,1.65,0,1.65,1.8,0,0
2023-05-23,GCB,3.94,3.15,3.19,3.19,3.15,3.15,0,0,3.15,250,462.5
2023-05-23,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0,0
2023-05-23,ALW,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2023-05-23,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2023-05-23,POP,0.6799999999999999,0.68,0.68,0.68,0.68,0.68,0,0,0.68,0,0
2023-05-22,ACCESS,4.01,4,4,4,4,4,0,0,3.85,0,0
2023-05-22,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,0,3.85,0,0
2023-05-22,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2023-05-22,ALW,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2023-05-22,ASG,8.870000000000001,8.87,8.87,8.87,8.87,8.87,0,0,0,0,0
2023-05-22,BOPP,14.11,7.65,13.825,13.825,13.825,13.825,0,0,3.85,0,0
2023-05-22,CAL,0.65,0.5,0.5,0.5,0.5,0.5,0,0.48,0.5,23,11.5
2023-05-22,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,0.03,0,0,0
2023-05-22,CMLT,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2023-05-22,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0,0
2023-05-22,DASPHARMA,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0.4,0,0
2023-05-22,EGH,6.64,5.4,5.4,5.4,5.4,5.4,0,4.87,3.85,0,0
2023-05-22,EGL,3.2,2.7,2.7,2.7,2.7,2.7,0,0,2.7,0,0
2023-05-22,ETI,0.15000000000000002,0.15,0.15,0.15,0.15,0.15,0,0,0.15,250,462.5
2023-05-22,FML,3,1,1,1,1,1,0,1,0,0,0
2023-05-22,GCB,3.94,3.15,3.19,3.19,3.19,3.19,0,3.15,3.19,3,9.57
2023-05-22,GGBL,2.05,1.37,1.65,1.65,1.65,1.65,0,1.65,0,0,0
2023-05-22,GOIL,1.72,1.64,1.65,1.65,1.65,1.65,0,0,1.65,0,0
2023-05-22,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,0,3.85,0,0
2023-05-22,MTNGH,1.3,0.82,1.14,1.14,1.13,1.13,0,1.03,1.14,250,462.5
2023-05-22,PBC,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0.02,250,200
2023-05-22,RBGH,0.54,0.54,0.54,0.54,0.54,0.54,0,0,0.52,0,0
2023-05-22,SCB,14.899999999999999,12.5,12.51,12.51,12.5,12.5,0,12.5,3.85,250,462.5
2023-05-22,SIC,0.31,0.25,0.25,0.25,0.25,0.25,0,0,0.24,0,0
2023-05-22,SOGEGH,1,0.6,0.6,0.6,0.6,0.6,0,0,0.6,0,0
2023-05-22,TBL,0.8200000000000001,0.8,0.82,0.82,0.82,0.82,0,0.82,0,0,0
2023-05-22,TOTAL,6.430000000000001,4,6.43,6.43,6.43,6.43,0,6.45,0,50,322.5
2023-05-22,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,0,3.85,0,0
2023-05-22,UNIL,5.8,2.06,5.8,5.8,5.8,5.8,0,5.28,3.85,50,290
2023-05-22,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0,0,0,0
2023-05-22,SCB PREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,0,0,0
2023-05-22,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,0,0,0
2023-05-22,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2023-05-22,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0,0,0.11,0,0
2023-05-22,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2023-05-22,IIL,0.04,0.04,0.04,0.04,0.04,0.04,0,0,0.04,0,0
2023-05-22,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0,0,0
2023-05-22,POP,0.6799999999999999,0.68,0.68,0.68,0.68,0.68,0,0,0.68,0,0
2023-05-19,ACCESS,4.01,4,4,4,4,4,0,0,3.85,100,399
2023-05-19,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,0,3.85,0,0
2023-05-19,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2023-05-19,ALW,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2023-05-19,ASG,8.870000000000001,8.87,8.87,8.87,8.87,8.87,0,0,0,0,0
2023-05-19,BOPP,14.11,7.65,13.825,13.825,13.825,13.825,0,0,3.85,1,14.1
2023-05-19,CAL,0.65,0.5,0.5,0.5,0.5,0.5,0,0.48,0.5,250,462.5
2023-05-19,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,0.03,0,10,0.3
2023-05-19,CMLT,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2023-05-19,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,250,88.74000000000001
2023-05-19,DASPHARMA,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0.4,0,0
2023-05-19,EGH,6.64,5.4,5.4,5.4,5.4,5.4,0,4.87,3.85,184,462.5
2023-05-19,EGL,3.2,2.7,2.7,2.7,2.7,2.7,0,0,2.7,0,0
2023-05-19,ETI,0.15000000000000002,0.15,0.15,0.15,0.15,0.15,0,0,0.15,250,462.5
2023-05-19,FML,3,1,1,1,1,1,0,1,0,250,462.5
2023-05-19,GCB,3.94,3.15,3.19,3.19,3.19,3.19,0,3.15,3.19,250,462.5
2023-05-19,GGBL,2.05,1.37,1.5,1.5,1.65,1.65,0,1.65,0,250,462.5
2023-05-19,GOIL,1.72,1.64,1.65,1.65,1.65,1.65,0,0,1.65,24,39.6
2023-05-19,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,0,3.85,0,0
2023-05-19,MTNGH,1.3,0.82,1.14,1.14,1.14,1.14,0,1.03,1.14,250,462.5
2023-05-19,PBC,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0.02,0,0
2023-05-19,RBGH,0.54,0.54,0.54,0.54,0.54,0.54,0,0,0.52,0,0
2023-05-19,SCB,14.899999999999999,12.51,12.52,12.52,12.51,12.51,0,12.5,3.85,250,462.5
2023-05-19,SIC,0.31,0.25,0.25,0.25,0.25,0.25,0,0,0.24,250,192
2023-05-19,SOGEGH,1,0.6,0.6,0.6,0.6,0.6,0,0,0.6,250,462.5
2023-05-19,TBL,0.8200000000000001,0.8,0.82,0.82,0.82,0.82,0,0.82,0,0,0
2023-05-19,TOTAL,6.430000000000001,4,6.43,6.43,6.43,6.43,0,6.45,0,250,462.5
2023-05-19,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,0,3.85,10,119.2
2023-05-19,UNIL,5.8,2.06,5.28,5.28,5.8,5.8,0,5.28,3.85,250,462.5
2023-05-19,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0,0,0,0
2023-05-19,SCB PREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,0,0,0
2023-05-19,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,0,0,0
2023-05-19,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2023-05-19,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0,0,0.11,0,0
2023-05-19,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2023-05-19,IIL,0.04,0.04,0.04,0.04,0.04,0.04,0,0,0.04,0,0
2023-05-19,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0,0,0
2023-05-19,POP,0.6799999999999999,0.68,0.68,0.68,0.68,0.68,0,0,0.68,0,0
2023-05-18,ACCESS,4.01,4,4,4,4,4,0,0,3.85,0,0
2023-05-18,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,0,3.85,0,0
2023-05-18,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2023-05-18,ALW,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2023-05-18,ASG,8.870000000000001,8.87,8.87,8.87,8.87,8.87,0,8.87,0,0,0
2023-05-18,BOPP,14.11,7.65,13.825,13.825,13.825,13.825,0,0,3.85,10,141.1
2023-05-18,CAL,0.65,0.5,0.5,0.5,0.5,0.5,0,0.46,0.5,250,313.5
2023-05-18,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,0.03,0,0,0
2023-05-18,CMLT,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,7,0.7
2023-05-18,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0,0
2023-05-18,DASPHARMA,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0.4,2,0.8
2023-05-18,EGH,6.64,5.4,5.4,5.4,5.4,5.4,0,4.87,3.85,250,462.5
2023-05-18,EGL,3.2,2.7,2.7,2.7,2.7,2.7,0,0,2.7,2,5.4
2023-05-18,ETI,0.15000000000000002,0.15,0.15,0.15,0.15,0.15,0,0,0.15,250,462.5
2023-05-18,FML,3,1,1,1,1,1,0,1,0,250,462.5
2023-05-18,GCB,3.94,3.15,3.19,3.19,3.19,3.19,0,3.15,3.19,75,239.25
2023-05-18,GGBL,2.05,1.37,1.5,1.5,1.5,1.5,0,1.65,0,0,0
2023-05-18,GOIL,1.72,1.64,1.65,1.65,1.65,1.65,0,0,1.65,12,19.8
2023-05-18,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,0,0,0,0
2023-05-18,MTNGH,1.3,0.82,1.14,1.14,1.14,1.14,0,1.14,1.25,250,462.5
2023-05-18,PBC,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0.02,60,1.2
2023-05-18,RBGH,0.54,0.54,0.54,0.54,0.54,0.54,0,0,0.52,0,0
2023-05-18,SCB,14.899999999999999,12.52,12.52,12.52,12.52,12.52,0,12.5,3.85,41,462.5
2023-05-18,SIC,0.31,0.25,0.25,0.25,0.25,0.25,0,0,0.24,10,2.4
2023-05-18,SOGEGH,1,0.6,0.6,0.6,0.6,0.6,0,0,0.6,250,462.5
2023-05-18,TBL,0.8200000000000001,0.8,0.82,0.82,0.82,0.82,0,0.82,0,0,0
2023-05-18,TOTAL,6.430000000000001,4,6.43,6.43,6.43,6.43,0,6.45,0,0,0
2023-05-18,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,11.92,0,0,0
2023-05-18,UNIL,5.28,2.06,5.28,5.28,5.28,5.28,0,5.8,0,49,284.2
2023-05-18,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0,0.41,0,0
2023-05-18,SCB PREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,0,0,0
2023-05-18,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,0,250,462.5
2023-05-18,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2023-05-18,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0,0,0.11,0,0
2023-05-18,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2023-05-18,IIL,0.04,0.04,0.04,0.04,0.04,0.04,0,0,0.04,0,0
2023-05-18,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0.09,0,0
2023-05-18,POP,0.6799999999999999,0.68,0.68,0.68,0.68,0.68,0,0,0.68,0,0
2023-05-17,POP,0.6799999999999999,0.68,0.68,0.68,0.68,0.68,0,0,0.68,0,0
2023-05-17,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0,0,0
2023-05-17,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2023-05-17,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,0,250,462.5
2023-05-17,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0,0.41,0,0
2023-05-17,UNIL,5.28,2.06,5.28,5.28,5.28,5.28,0,5.8,0,1,5.8
2023-05-17,MTNGH,1.3,0.82,1.26,1.26,1.14,1.14,0,1.14,1.25,250,462.5
2023-05-17,FML,3,1,1,1,1,1,0,1,0,0,0
2023-05-17,CMLT,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2023-05-17,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,0.03,0,0,0
2023-05-17,CAL,0.65,0.5,0.5,0.5,0.5,0.5,0,0.46,0.5,250,462.5
2023-05-17,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2023-05-17,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0,0,0.11,0,0
2023-05-17,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0.55,0,0,0
2023-05-17,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,11.92,0,10,119.2
2023-05-17,TBL,0.8200000000000001,0.8,0.82,0.82,0.82,0.82,0,0.82,0,0,0
2023-05-17,SIC,0.31,0.25,0.25,0.25,0.25,0.25,0,0,0.24,250,144
2023-05-17,PBC,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0.02,0,0
2023-05-17,GOIL,1.72,1.64,1.65,1.65,1.65,1.65,0,0,1.65,158,260.7
2023-05-17,GGBL,2.05,1.37,1.5,1.5,1.5,1.5,0,1.65,0,0,0
2023-05-17,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0,0
2023-05-17,ALW,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2023-05-17,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,0,3.85,10,50.6
2023-05-17,IIL,0.04,0.04,0.04,0.04,0.04,0.04,0,0,0.04,0,0
2023-05-17,SCB PREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,0,0,0
2023-05-17,TOTAL,6.430000000000001,4,6.43,6.43,6.43,6.43,0,6.45,0,0,0
2023-05-17,SOGEGH,1,0.6,0.6,0.6,0.6,0.6,0,0,0.6,250,462.5
2023-05-17,SCB,14.899999999999999,12.52,13.825,13.825,12.52,12.52,0,0,3.85,250,462.5
2023-05-17,RBGH,0.54,0.54,0.54,0.54,0.54,0.54,0,0,0.52,0,0
2023-05-17,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,0,0,0,0
2023-05-17,GCB,3.94,3.15,3.19,3.19,3.19,3.19,0,3.15,3.19,17,54.230000000000004
2023-05-17,ETI,0.15000000000000002,0.15,0.15,0.15,0.15,0.15,0,0,0.15,250,462.5
2023-05-17,EGL,3.2,2.7,2.7,2.7,2.7,2.7,0,0,2.7,200,462.5
2023-05-17,EGH,6.64,5.4,5.4,5.4,5.4,5.4,0,4.87,3.85,142,462.5
2023-05-17,DASPHARMA,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0.4,0,0
2023-05-17,BOPP,14.11,7.65,13.825,13.825,13.825,13.825,0,0,3.85,5,70.5
2023-05-17,ASG,8.870000000000001,8.87,8.87,8.87,8.87,8.87,0,8.87,0,0,0
2023-05-17,ACCESS,4.01,4,4,4,4,4,0,0,3.85,101,402.98999999999995
2023-05-16,ACCESS,4.01,4,4,4,4,4,0,0,3.85,20,79.8
2023-05-16,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,0,3.85,0,0
2023-05-16,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2023-05-16,ALW,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,250,35
2023-05-16,ASG,8.870000000000001,8.87,8.87,8.87,8.87,8.87,0,0,0,0,0
2023-05-16,BOPP,14.11,7.65,13.825,13.825,13.825,13.825,0,0,3.85,111,462.5
2023-05-16,CAL,0.65,0.5,0.5,0.5,0.5,0.5,0,0.46,0.5,235,117.5
2023-05-16,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,0.03,0,0,0
2023-05-16,CMLT,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2023-05-16,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0,0
2023-05-16,DASPHARMA,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0.4,3,1.2
2023-05-16,EGH,6.64,5.4,5.4,5.4,5.4,5.4,0,4.87,3.85,250,462.5
2023-05-16,EGL,3.2,2.7,2.7,2.7,2.7,2.7,0,0,2.7,0,0
2023-05-16,ETI,0.15000000000000002,0.15,0.15,0.15,0.15,0.15,0,0,0.15,250,106.2
2023-05-16,FML,3,1,1,1,1,1,0,1,0,250,462.5
2023-05-16,GCB,3.94,3.15,3.19,3.19,3.19,3.19,0,3.15,3.19,12,38.28
2023-05-16,GGBL,2.05,1.37,1.5,1.5,1.5,1.5,0,1.65,0,0,0
2023-05-16,GOIL,1.72,1.64,1.65,1.65,1.65,1.65,0,0,1.65,250,462.5
2023-05-16,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,0,0,0,0
2023-05-16,MTNGH,1.3,0.82,1.26,1.26,1.26,1.26,0,1.26,1.3,250,462.5
2023-05-16,PBC,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0.02,0,0
2023-05-16,RBGH,0.54,0.54,0.54,0.54,0.54,0.54,0,0,0.52,0,0
2023-05-16,SCB,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.52,3.85,0,0
2023-05-16,SIC,0.31,0.25,0.25,0.25,0.25,0.25,0,0,0.24,250,79.2
2023-05-16,SOGEGH,1,0.6,0.6,0.6,0.6,0.6,0,0,0.6,250,462.5
2023-05-16,TBL,0.8200000000000001,0.8,0.82,0.82,0.82,0.82,0,0.82,0,0,0
2023-05-16,TOTAL,6.430000000000001,4,6.43,6.43,6.43,6.43,0,6.45,0,250,462.5
2023-05-16,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,11.92,0,0,0
2023-05-16,UNIL,5.28,2.06,5.28,5.28,5.28,5.28,0,5.8,0,0,0
2023-05-16,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0,0.41,0,0
2023-05-16,SCB PREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,0,0,0
2023-05-16,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,0,0,0
2023-05-16,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0.55,0,0,0
2023-05-16,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0,0,0.11,0,0
2023-05-16,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2023-05-16,IIL,0.04,0.04,0.04,0.04,0.04,0.04,0,0,0.04,0,0
2023-05-16,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0,0,0
2023-05-16,POP,0.6799999999999999,0.68,0.68,0.68,0.68,0.68,0,0,0.68,0,0
2023-05-15,ACCESS,4.01,4,4,4,4,4,0,0,3.85,0,0
2023-05-15,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,0,3.85,0,0
2023-05-15,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2023-05-15,ALW,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2023-05-15,ASG,8.870000000000001,8.87,8.87,8.87,8.87,8.87,0,0,0,0,0
2023-05-15,BOPP,14.11,7.65,13.825,13.825,13.825,13.825,0,0,3.85,250,462.5
2023-05-15,CAL,0.65,0.5,0.5,0.5,0.5,0.5,0,0.46,0.5,250,174
2023-05-15,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0,0.03,0,0,0
2023-05-15,CMLT,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,3,0.3
2023-05-15,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0,0
2023-05-15,DASPHARMA,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0.4,0,0
2023-05-15,EGH,6.64,5.4,5.4,5.4,5.4,5.4,0,4.87,3.85,50,270
2023-05-15,EGL,3.2,2.7,2.7,2.7,2.7,2.7,0,0,2.7,0,0
2023-05-15,ETI,0.15000000000000002,0.15,0.15,0.15,0.15,0.15,0,0,0.15,250,462.5
2023-05-15,FML,3,1,1,1,1,1,0,1,0,0,0
2023-05-15,GCB,3.94,3.15,3.19,3.19,3.19,3.19,0,0,3.19,0,0
2023-05-15,GGBL,2.05,1.37,1.5,1.5,1.5,1.5,0,1.65,0,0,0
2023-05-15,GOIL,1.72,1.64,1.65,1.65,1.65,1.65,0,0,1.65,130,214.5
2023-05-15,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,0,0,0,0
2023-05-15,MTNGH,1.3,0.82,1.26,1.26,1.26,1.26,0,1.26,1.3,250,462.5
2023-05-15,PBC,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0.02,0,0
2023-05-15,RBGH,0.54,0.54,0.54,0.54,0.54,0.54,0,0,0.52,0,0
2023-05-15,SCB,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.52,3.85,10,139
2023-05-15,SIC,0.31,0.25,0.25,0.25,0.25,0.25,0,0,0.24,181,45.14
2023-05-15,SOGEGH,1,0.6,0.62,0.62,0.6,0.6,0,0,0.6,250,462.5
2023-05-15,TBL,0.8200000000000001,0.8,0.82,0.82,0.82,0.82,0,0.82,0,0,0
2023-05-15,TOTAL,6.430000000000001,4,6.42,6.42,6.43,6.43,0,6.43,0,250,462.5
2023-05-15,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,11.92,0,0,0
2023-05-15,UNIL,5.28,2.06,4.8,4.8,5.28,5.28,0,5.28,0,250,462.5
2023-05-15,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0,0.41,0,0
2023-05-15,SCB PREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,0,0,0
2023-05-15,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,0,0,0
